location,area_type,availability_status,total_sqft,bhk,bath,balcony,price,sqft_per_bhk,bath_per_bhk
JP Nagar,Built-up Area,Ready To Move,820.0,2.0,2.0,1.0,4500000.0,410.0,1.0
Electronic City,Super built-up Area,Ready To Move,1296.0,2.0,2.0,2.0,6500000.0,648.0,1.0
Uttarahalli,Super built-up Area,Ready To Move,1190.0,2.0,2.0,1.0,5355000.0,595.0,1.0
Whitefield,Super built-up Area,Under Construction,1173.0,2.0,2.0,1.0,7700000.0,586.5,1.0
Sarjapura - Attibele Road,Plot Area,Under Construction,1800.0,3.0,3.0,2.0,9000000.0,600.0,1.0
Yelahanka,Built-up Area,Ready To Move,1102.0,2.0,2.0,0.0,5200000.0,551.0,1.0
Sarjapur,Super built-up Area,Ready To Move,913.0,2.0,2.0,1.0,3600000.0,456.5,1.0
Billekahalli,Super built-up Area,Ready To Move,2968.0,3.0,3.0,0.0,22500000.0,989.3333333333334,1.0
Yelahanka,Super built-up Area,Under Construction,1519.0,2.0,2.0,3.0,6500000.0,759.5,1.0
other,Super built-up Area,Under Construction,1594.0,3.0,3.0,2.0,9900000.0,531.3333333333334,1.0
other,Super built-up Area,Ready To Move,1250.0,2.0,2.0,1.0,6800000.0,625.0,1.0
Haralur Road,Super built-up Area,Ready To Move,1056.0,2.0,2.0,1.0,6000000.0,528.0,1.0
Whitefield,Plot Area,Under Construction,1200.0,3.0,3.0,1.0,6840000.000000001,400.0,1.0
other,Plot Area,Ready To Move,1290.0,2.0,1.0,0.0,7750000.0,645.0,0.5
other,Built-up Area,Ready To Move,1150.0,2.0,2.0,1.0,4800000.0,575.0,1.0
other,Super built-up Area,Ready To Move,1464.0,2.0,2.0,1.0,14500000.0,732.0,1.0
Anekal,Plot Area,Ready To Move,1200.0,4.0,2.0,1.0,3600000.0,300.0,0.5
Gollarapalya Hosahalli,Built-up Area,Ready To Move,861.0,2.0,2.0,0.0,3650000.0,430.5,1.0
Kundalahalli,Super built-up Area,Ready To Move,1047.0,2.0,2.0,1.0,8262000.0,523.5,1.0
other,Plot Area,Ready To Move,1200.0,2.0,2.0,0.0,7500000.0,600.0,1.0
other,Built-up Area,Ready To Move,1065.0,2.0,2.0,1.0,4500000.0,532.5,1.0
Rajaji Nagar,Built-up Area,Ready To Move,2300.0,3.0,3.0,3.0,36900000.0,766.6666666666666,1.0
Ramamurthy Nagar,Super built-up Area,Ready To Move,1000.0,2.0,2.0,1.0,6200000.0,500.0,1.0
Lingadheeranahalli,Super built-up Area,Ready To Move,1682.0,3.0,3.0,1.0,11300000.0,560.6666666666666,1.0
Harlur,Super built-up Area,Ready To Move,1756.0,3.0,3.0,2.0,13100000.0,585.3333333333334,1.0
Vittasandra,Super built-up Area,Ready To Move,1238.0,2.0,2.0,1.0,6731999.999999999,619.0,1.0
Dasanapura,Super built-up Area,Ready To Move,814.0,2.0,2.0,1.0,4200000.0,407.0,1.0
Dodda Nekkundi,Built-up Area,Ready To Move,1145.0,2.0,2.0,1.0,4650000.0,572.5,1.0
Varthur,Super built-up Area,Ready To Move,965.0,2.0,2.0,1.0,3400000.0,482.5,1.0
other,Super built-up Area,Ready To Move,750.0,2.0,2.0,1.0,3600000.0,375.0,1.0
Banashankari,Built-up Area,Ready To Move,1300.0,3.0,2.0,2.0,5500000.0,433.3333333333333,0.6666666666666666
1st Phase JP Nagar,Super built-up Area,Under Construction,1590.0,3.0,3.0,3.0,13100000.0,530.0,1.0
Whitefield,Super built-up Area,Under Construction,982.0,2.0,2.0,1.0,3700000.0,491.0,1.0
Indira Nagar,Super built-up Area,Ready To Move,1260.0,2.0,2.0,2.0,10000000.0,630.0,1.0
Rayasandra,Super built-up Area,Ready To Move,1555.0,3.0,3.0,2.0,7517000.0,518.3333333333334,1.0
Kaggadasapura,Super built-up Area,Under Construction,1225.0,2.0,2.0,2.0,4800000.0,612.5,1.0
Electronics City Phase 1,Super built-up Area,Ready To Move,1085.0,2.0,2.0,1.0,4600000.0,542.5,1.0
Rajaji Nagar,Super built-up Area,Ready To Move,1640.0,3.0,3.0,2.0,22000000.0,546.6666666666666,1.0
Thanisandra,Built-up Area,Under Construction,1595.0,3.0,3.0,1.0,11000000.0,531.6666666666666,1.0
Raja Rajeshwari Nagar,Super built-up Area,Ready To Move,1196.0,2.0,2.0,2.0,4044000.0,598.0,1.0
Yelahanka,Super built-up Area,Under Construction,1859.0,3.0,3.0,1.0,10800000.0,619.6666666666666,1.0
9th Phase JP Nagar,Super built-up Area,Under Construction,1079.0,2.0,2.0,1.0,6000000.0,539.5,1.0
Whitefield,Super built-up Area,Ready To Move,1118.0,2.0,2.0,1.0,4200000.0,559.0,1.0
CV Raman Nagar,Super built-up Area,Ready To Move,1198.0,2.0,2.0,2.0,6000000.0,599.0,1.0
Thigalarapalya,Super built-up Area,Ready To Move,1830.0,3.0,4.0,2.0,13500000.0,610.0,1.3333333333333333
Banashankari Stage VI,Super built-up Area,Under Construction,1160.0,2.0,2.0,1.0,5900000.0,580.0,1.0
other,Super built-up Area,Ready To Move,1485.0,3.0,2.0,1.0,15600000.0,495.0,0.6666666666666666
other,Super built-up Area,Ready To Move,2070.0,3.0,3.0,3.0,13500000.0,690.0,1.0
Kannamangala,Built-up Area,Under Construction,957.0,2.0,2.0,0.0,5250000.0,478.5,1.0
Basaveshwara Nagar,Plot Area,Ready To Move,2400.0,5.0,4.0,1.0,31000000.0,480.0,0.8
Bannerghatta Road,Super built-up Area,Under Construction,1268.0,2.0,2.0,1.0,6900000.0,634.0,1.0
Bannerghatta Road,Super built-up Area,Ready To Move,1450.0,3.0,2.0,2.0,8700000.0,483.3333333333333,0.6666666666666666
other,Built-up Area,Ready To Move,1600.0,3.0,2.0,2.0,7500000.0,533.3333333333334,0.6666666666666666
Uttarahalli,Super built-up Area,Ready To Move,1330.0,3.0,2.0,1.0,5700000.0,443.3333333333333,0.6666666666666666
Horamavu Banaswadi,Super built-up Area,Ready To Move,1272.0,2.0,2.0,2.0,5150000.0,636.0,1.0
other,Super built-up Area,Ready To Move,1100.0,2.0,2.0,1.0,3849000.0,550.0,1.0
Sarjapur  Road,Super built-up Area,Ready To Move,1220.0,3.0,3.0,2.0,5800000.0,406.6666666666667,1.0
Chikkalasandra,Super built-up Area,Ready To Move,1075.0,2.0,2.0,1.0,4676000.0,537.5,1.0
other,Super built-up Area,Ready To Move,800.0,2.0,2.0,1.0,5500000.0,400.0,1.0
Vasanthapura,Super built-up Area,Ready To Move,995.0,2.0,2.0,1.0,3482000.0,497.5,1.0
other,Built-up Area,Ready To Move,900.0,2.0,1.0,1.0,4400000.0,450.0,0.5
Haralur Road,Super built-up Area,Ready To Move,1140.0,2.0,2.0,1.0,4200000.0,570.0,1.0
other,Super built-up Area,Ready To Move,1480.0,3.0,2.0,2.0,12500000.0,493.3333333333333,0.6666666666666666
Padmanabhanagar,Super built-up Area,Under Construction,1710.0,3.0,2.0,2.0,9063000.0,570.0,0.6666666666666666
Talaghattapura,Super built-up Area,Under Construction,2106.0,3.0,3.0,3.0,14800000.0,702.0,1.0
other,Plot Area,Ready To Move,3800.0,3.0,2.0,0.0,13000000.0,1266.6666666666667,0.6666666666666666
Marathahalli,Super built-up Area,Ready To Move,1602.0,2.0,2.0,0.0,10400000.0,801.0,1.0
Sarjapur  Road,Super built-up Area,Ready To Move,1660.0,3.0,2.0,2.0,11600000.0,553.3333333333334,0.6666666666666666
Electronic City Phase II,Super built-up Area,Ready To Move,1549.0,3.0,3.0,2.0,8000000.0,516.3333333333334,1.0
Marathahalli,Super built-up Area,Under Construction,700.0,1.0,1.0,1.0,3800000.0,700.0,1.0
Balagere,Super built-up Area,Under Construction,1012.0,2.0,2.0,1.0,6400000.0,506.0,1.0
Marathahalli,Super built-up Area,Under Construction,1469.0,3.0,3.0,1.0,8900000.0,489.6666666666667,1.0
Whitefield,Super built-up Area,Under Construction,1216.0,2.0,2.0,1.0,6900000.0,608.0,1.0
Electronic City Phase II,Super built-up Area,Ready To Move,1065.0,2.0,2.0,1.0,5613000.0,532.5,1.0
Thanisandra,Super built-up Area,Under Construction,1411.0,3.0,3.0,1.0,9315000.0,470.3333333333333,1.0
Pai Layout,Super built-up Area,Ready To Move,1400.0,2.0,2.0,2.0,5750000.0,700.0,1.0
Haralur Road,Super built-up Area,Ready To Move,1245.0,2.0,2.0,3.0,6200000.0,622.5,1.0
Choodasandra,Super built-up Area,Ready To Move,1115.0,2.0,2.0,1.0,5000000.0,557.5,1.0
Vidyaranyapura,Super built-up Area,Ready To Move,1000.0,2.0,2.0,1.0,3500000.0,500.0,1.0
Subramanyapura,Super built-up Area,Ready To Move,1800.0,3.0,3.0,2.0,9000000.0,600.0,1.0
other,Super built-up Area,Ready To Move,1500.0,2.0,2.0,2.0,13000000.0,750.0,1.0
Chandapura,Super built-up Area,Under Construction,645.0,1.0,1.0,1.0,1645000.0,645.0,1.0
Kothannur,Super built-up Area,Under Construction,1275.0,3.0,3.0,2.0,4400000.0,425.0,1.0
Kasavanhalli,Super built-up Area,Ready To Move,1494.0,3.0,3.0,2.0,8200000.0,498.0,1.0
Bhoganhalli,Super built-up Area,Ready To Move,1949.0,3.0,3.0,2.0,12900000.0,649.6666666666666,1.0
BTM Layout,Super built-up Area,Ready To Move,1020.0,2.0,2.0,1.0,4650000.0,510.0,1.0
Mysore Road,Super built-up Area,Ready To Move,883.0,2.0,2.0,1.0,4500000.0,441.5,1.0
Old Airport Road,Built-up Area,Ready To Move,3200.0,4.0,4.0,0.0,28000000.0,800.0,1.0
other,Super built-up Area,Ready To Move,2010.0,3.0,3.0,3.0,12500000.0,670.0,1.0
Yeshwanthpur,Super built-up Area,Ready To Move,1240.0,2.0,2.0,2.0,8000000.0,620.0,1.0
6th Phase JP Nagar,Super built-up Area,Ready To Move,1213.0,2.0,2.0,1.0,6300000.0,606.5,1.0
Bannerghatta Road,Super built-up Area,Ready To Move,2932.0,4.0,5.0,0.0,19500000.0,733.0,1.25
Whitefield,Built-up Area,Ready To Move,3425.0,4.0,5.0,2.0,25000000.0,856.25,1.25
Gottigere,Built-up Area,Ready To Move,945.0,2.0,2.0,0.0,4500000.0,472.5,1.0
other,Super built-up Area,Ready To Move,1504.0,3.0,2.0,2.0,10000000.0,501.3333333333333,0.6666666666666666
Harlur,Super built-up Area,Ready To Move,1755.0,3.0,3.0,2.0,13000000.0,585.0,1.0
Vijayanagar,Super built-up Area,Ready To Move,1760.0,3.0,3.0,0.0,14000000.0,586.6666666666666,1.0
Electronics City Phase 1,Super built-up Area,Under Construction,1450.0,3.0,3.0,2.0,7254000.000000001,483.3333333333333,1.0
5th Phase JP Nagar,Super built-up Area,Ready To Move,1000.0,2.0,2.0,0.0,4800000.0,500.0,1.0
other,Plot Area,Ready To Move,3820.0,1.0,1.0,1.0,30600000.0,3820.0,1.0
other,Super built-up Area,Ready To Move,2000.0,5.0,4.0,2.0,14500000.0,400.0,0.8
Choodasandra,Super built-up Area,Ready To Move,1215.0,2.0,2.0,2.0,5900000.0,607.5,1.0
Yelachenahalli,Super built-up Area,Ready To Move,1330.0,3.0,3.0,3.0,7350000.0,443.3333333333333,1.0
Raja Rajeshwari Nagar,Super built-up Area,Under Construction,1178.0,2.0,2.0,1.0,7500000.0,589.0,1.0
other,Super built-up Area,Ready To Move,2040.0,2.0,2.0,2.0,5900000.0,1020.0,1.0
Bellandur,Super built-up Area,Under Construction,2000.0,3.0,3.0,2.0,8500000.0,666.6666666666666,1.0
other,Super built-up Area,Under Construction,1602.0,3.0,2.0,1.0,16500000.0,534.0,0.6666666666666666
other,Plot Area,Ready To Move,1200.0,4.0,4.0,1.0,13000000.0,300.0,1.0
Parappana Agrahara,Super built-up Area,Ready To Move,1194.0,2.0,2.0,2.0,4600000.0,597.0,1.0
other,Built-up Area,Ready To Move,1800.0,3.0,3.0,1.0,22000000.0,600.0,1.0
Sarjapur  Road,Super built-up Area,Ready To Move,1700.0,3.0,3.0,3.0,10800000.0,566.6666666666666,1.0
Jigani,Built-up Area,Ready To Move,1200.0,3.0,3.0,2.0,6500000.0,400.0,1.0
other,Plot Area,Ready To Move,1500.0,3.0,3.0,0.0,7200000.0,500.0,1.0
Kanakpura Road,Built-up Area,Ready To Move,1737.0,3.0,3.0,3.0,8500000.0,579.0,1.0
TC Palaya,Plot Area,Ready To Move,900.0,2.0,2.0,0.0,5500000.0,450.0,1.0
other,Built-up Area,Ready To Move,1280.0,3.0,2.0,1.0,4800000.0,426.6666666666667,0.6666666666666666
CV Raman Nagar,Super built-up Area,Ready To Move,1560.0,2.0,2.0,2.0,8500000.0,780.0,1.0
Kambipura,Super built-up Area,Ready To Move,883.0,2.0,2.0,1.0,4400000.0,441.5,1.0
Kengeri Satellite Town,Super built-up Area,Ready To Move,750.0,2.0,2.0,1.0,3300000.0,375.0,1.0
Brookefield,Super built-up Area,Ready To Move,2400.0,4.0,3.0,3.0,14000000.0,600.0,0.75
other,Super built-up Area,Ready To Move,900.0,2.0,2.0,1.0,4500000.0,450.0,1.0
Hormavu,Super built-up Area,Ready To Move,1030.0,2.0,2.0,1.0,4935000.0,515.0,1.0
7th Phase JP Nagar,Super built-up Area,Ready To Move,1850.0,3.0,3.0,2.0,15500000.0,616.6666666666666,1.0
Hennur Road,Built-up Area,Ready To Move,1831.0,3.0,3.0,1.0,11000000.0,610.3333333333334,1.0
other,Super built-up Area,Ready To Move,1095.0,2.0,2.0,1.0,3833000.0,547.5,1.0
Electronic City Phase II,Built-up Area,Under Construction,1320.0,3.0,2.0,1.0,3813000.0000000005,440.0,0.6666666666666666
7th Phase JP Nagar,Built-up Area,Ready To Move,1000.0,2.0,2.0,1.0,6100000.0,500.0,1.0
Budigere,Super built-up Area,Ready To Move,1820.0,3.0,3.0,2.0,8540000.0,606.6666666666666,1.0
Bisuvanahalli,Super built-up Area,Ready To Move,1075.0,3.0,2.0,1.0,4100000.0,358.3333333333333,0.6666666666666666
TC Palaya,Plot Area,Under Construction,1500.0,3.0,3.0,0.0,8300000.0,500.0,1.0
Electronics City Phase 1,Super built-up Area,Ready To Move,360.0,1.0,1.0,0.0,1689999.9999999998,360.0,1.0
Kadugodi,Super built-up Area,Ready To Move,925.0,1.0,1.0,0.0,4070000.0000000005,925.0,1.0
Electronic City,Super built-up Area,Under Construction,1140.0,2.0,2.0,1.0,7093000.000000001,570.0,1.0
other,Super built-up Area,Under Construction,1145.0,2.0,2.0,2.0,5840000.0,572.5,1.0
other,Super built-up Area,Ready To Move,1862.0,3.0,3.0,3.0,12000000.0,620.6666666666666,1.0
Devarachikkanahalli,Super built-up Area,Ready To Move,947.0,2.0,2.0,2.0,4300000.0,473.5,1.0
other,Built-up Area,Ready To Move,7502.4383,4.0,4.0,2.0,21100000.0,1875.609575,1.0
other,Built-up Area,Ready To Move,2700.0,3.0,3.0,3.0,20000000.0,900.0,1.0
Kaggadasapura,Super built-up Area,Ready To Move,1805.0,3.0,2.0,2.0,7500000.0,601.6666666666666,0.6666666666666666
Basavangudi,Super built-up Area,Ready To Move,1100.0,2.0,2.0,3.0,9300000.0,550.0,1.0
Bommenahalli,Plot Area,Ready To Move,1355.0,4.0,3.0,0.0,13500000.0,338.75,0.75
other,Built-up Area,Under Construction,1677.0,3.0,3.0,2.0,9800000.0,559.0,1.0
other,Built-up Area,Ready To Move,2500.0,8.0,8.0,3.0,9500000.0,312.5,1.0
Uttarahalli,Super built-up Area,Ready To Move,1560.0,3.0,3.0,3.0,7400000.0,520.0,1.0
Koramangala,Super built-up Area,Ready To Move,1716.0,3.0,2.0,0.0,11500000.0,572.0,0.6666666666666666
Harlur,Super built-up Area,Ready To Move,1864.0,3.0,3.0,1.0,14000000.0,621.3333333333334,1.0
Electronics City Phase 1,Built-up Area,Ready To Move,638.0,1.0,1.0,1.0,3200000.0,638.0,1.0
Chandapura,Super built-up Area,Under Construction,937.0,2.0,2.0,1.0,3000000.0,468.5,1.0
other,Built-up Area,Ready To Move,1490.0,3.0,2.0,1.0,11500000.0,496.6666666666667,0.6666666666666666
Frazer Town,Super built-up Area,Ready To Move,4856.0,4.0,5.0,3.0,41000000.0,1214.0,1.25
Whitefield,Super built-up Area,Under Construction,1100.0,2.0,2.0,1.0,3700000.0,550.0,1.0
Horamavu Agara,Super built-up Area,Ready To Move,1060.0,2.0,2.0,1.0,3700000.0,530.0,1.0
Kundalahalli,Super built-up Area,Ready To Move,1047.0,2.0,2.0,1.0,9100000.0,523.5,1.0
Basaveshwara Nagar,Built-up Area,Ready To Move,1200.0,2.0,2.0,2.0,8000000.0,600.0,1.0
Akshaya Nagar,Super built-up Area,Ready To Move,1420.0,3.0,2.0,2.0,7500000.0,473.3333333333333,0.6666666666666666
Sarjapur  Road,Super built-up Area,Ready To Move,1539.0,3.0,3.0,0.0,8500000.0,513.0,1.0
other,Super built-up Area,Ready To Move,1550.0,3.0,3.0,1.0,5900000.0,516.6666666666666,1.0
Kasavanhalli,Super built-up Area,Ready To Move,1555.0,3.0,3.0,3.0,8200000.0,518.3333333333334,1.0
Seegehalli,Super built-up Area,Ready To Move,1553.0,3.0,3.0,3.0,6800000.0,517.6666666666666,1.0
Electronic City Phase II,Super built-up Area,Ready To Move,920.0,2.0,2.0,2.0,2600000.0,460.0,1.0
other,Super built-up Area,Ready To Move,1740.0,3.0,3.0,3.0,12000000.0,580.0,1.0
OMBR Layout,Super built-up Area,Ready To Move,1855.0,3.0,3.0,2.0,14500000.0,618.3333333333334,1.0
Kundalahalli,Super built-up Area,Under Construction,1724.0,3.0,3.0,1.0,14600000.0,574.6666666666666,1.0
other,Super built-up Area,Ready To Move,1020.0,2.0,2.0,2.0,6000000.0,510.0,1.0
Uttarahalli,Super built-up Area,Ready To Move,1250.0,3.0,2.0,1.0,5000000.0,416.6666666666667,0.6666666666666666
Sanjay nagar,Super built-up Area,Ready To Move,1450.0,3.0,3.0,2.0,7500000.0,483.3333333333333,1.0
Thubarahalli,Super built-up Area,Ready To Move,1200.0,2.0,2.0,2.0,8000000.0,600.0,1.0
Haralur Road,Built-up Area,Ready To Move,1140.0,2.0,2.0,2.0,5800000.0,570.0,1.0
other,Super built-up Area,Ready To Move,550.0,1.0,1.0,1.0,1600000.0,550.0,1.0
Bannerghatta Road,Super built-up Area,Under Construction,1450.0,3.0,3.0,1.0,4400000.0,483.3333333333333,1.0
Kanakpura Road,Super built-up Area,Under Construction,700.0,2.0,2.0,1.0,3507000.0,350.0,1.0
Whitefield,Plot Area,Under Construction,1200.0,3.0,3.0,1.0,5600000.0,400.0,1.0
Yelahanka,Super built-up Area,Ready To Move,1050.0,2.0,2.0,1.0,4500000.0,525.0,1.0
Somasundara Palya,Super built-up Area,Ready To Move,1600.0,3.0,3.0,3.0,6900000.0,533.3333333333334,1.0
Bannerghatta Road,Super built-up Area,Ready To Move,1625.0,3.0,2.0,3.0,7500000.0,541.6666666666666,0.6666666666666666
other,Super built-up Area,Ready To Move,1492.0,2.0,2.0,2.0,6500000.0,746.0,1.0
Whitefield,Super built-up Area,Under Construction,2856.0,4.0,5.0,0.0,15750000.0,714.0,1.25
Sarjapur  Road,Super built-up Area,Ready To Move,1489.0,3.0,2.0,3.0,8200000.0,496.3333333333333,0.6666666666666666
Kanakapura,Super built-up Area,Ready To Move,1560.0,3.0,2.0,2.0,6238000.0,520.0,0.6666666666666666
Haralur Road,Super built-up Area,Ready To Move,1140.0,2.0,2.0,2.0,4200000.0,570.0,1.0
other,Super built-up Area,Ready To Move,1431.0,3.0,3.0,2.0,6500000.0,477.0,1.0
Lingadheeranahalli,Super built-up Area,Ready To Move,1682.0,3.0,3.0,1.0,11400000.0,560.6666666666666,1.0
other,Plot Area,Under Construction,3664.0,3.0,3.0,2.0,32500000.0,1221.3333333333333,1.0
Sarjapur  Road,Super built-up Area,Ready To Move,1550.0,3.0,2.0,2.0,6975000.0,516.6666666666666,0.6666666666666666
Kodichikkanahalli,Super built-up Area,Ready To Move,1026.0,2.0,2.0,1.0,4500000.0,513.0,1.0
Hennur,Built-up Area,Ready To Move,1260.0,3.0,2.0,2.0,5200000.0,420.0,0.6666666666666666
other,Plot Area,Ready To Move,690.0,2.0,2.0,0.0,4200000.0,345.0,1.0
Attibele,Built-up Area,Ready To Move,2400.0,3.0,3.0,3.0,12000000.0,800.0,1.0
Thubarahalli,Super built-up Area,Ready To Move,1200.0,2.0,2.0,2.0,7955000.0,600.0,1.0
Brookefield,Built-up Area,Ready To Move,1225.0,2.0,2.0,2.0,6650000.0,612.5,1.0
Bommanahalli,Built-up Area,Ready To Move,1350.0,2.0,2.0,2.0,7200000.0,675.0,1.0
Whitefield,Built-up Area,Ready To Move,1550.0,3.0,2.0,2.0,4960000.0,516.6666666666666,0.6666666666666666
Hoodi,Super built-up Area,Ready To Move,1490.0,3.0,3.0,2.0,7900000.0,496.6666666666667,1.0
other,Super built-up Area,Ready To Move,1520.0,3.0,3.0,2.0,11100000.0,506.6666666666667,1.0
other,Built-up Area,Ready To Move,1391.0,3.0,2.0,3.0,6450000.0,463.6666666666667,0.6666666666666666
Rachenahalli,Super built-up Area,Ready To Move,1200.0,2.0,2.0,2.0,5000000.0,600.0,1.0
other,Plot Area,Ready To Move,1200.0,4.0,4.0,2.0,8600000.0,300.0,1.0
Yelahanka,Super built-up Area,Ready To Move,1322.0,2.0,2.0,2.0,8000000.0,661.0,1.0
Whitefield,Super built-up Area,Under Construction,2173.0,3.0,3.0,2.0,12800000.0,724.3333333333334,1.0
Sarjapur  Road,Super built-up Area,Ready To Move,1200.0,2.0,2.0,2.0,7500000.0,600.0,1.0
Mysore Road,Super built-up Area,Ready To Move,1170.0,2.0,2.0,2.0,6500000.0,585.0,1.0
NRI Layout,Super built-up Area,Under Construction,1125.0,2.0,2.0,2.0,4556000.0,562.5,1.0
Devanahalli,Super built-up Area,Under Construction,698.5,1.0,1.0,0.0,2857000.0,698.5,1.0
other,Super built-up Area,Ready To Move,1250.0,2.0,2.0,2.0,9000000.0,625.0,1.0
Chandapura,Super built-up Area,Under Construction,1025.0,2.0,2.0,2.0,2768000.0,512.5,1.0
other,Super built-up Area,Ready To Move,1900.0,3.0,2.0,2.0,19000000.0,633.3333333333334,0.6666666666666666
Whitefield,Built-up Area,Ready To Move,1435.0,3.0,3.0,2.0,4500000.0,478.3333333333333,1.0
Electronics City Phase 1,Super built-up Area,Under Construction,1175.0,2.0,2.0,2.0,6498000.0,587.5,1.0
other,Super built-up Area,Ready To Move,1464.0,3.0,3.0,2.0,5600000.0,488.0,1.0
other,Built-up Area,Ready To Move,900.0,2.0,2.0,1.0,3300000.0,450.0,1.0
Electronics City Phase 1,Super built-up Area,Ready To Move,585.0,1.0,1.0,1.0,2100000.0,585.0,1.0
other,Super built-up Area,Under Construction,1602.0,3.0,2.0,1.0,17000000.0,534.0,0.6666666666666666
Rajaji Nagar,Super built-up Area,Ready To Move,2500.0,3.0,3.0,3.0,35000000.0,833.3333333333334,1.0
Bannerghatta Road,Super built-up Area,Ready To Move,960.0,2.0,2.0,3.0,5800000.0,480.0,1.0
Old Madras Road,Super built-up Area,Ready To Move,1210.0,2.0,2.0,1.0,7400000.0,605.0,1.0
other,Super built-up Area,Ready To Move,1230.0,2.0,2.0,2.0,7000000.0,615.0,1.0
5th Phase JP Nagar,Super built-up Area,Ready To Move,1350.0,3.0,2.0,1.0,7500000.0,450.0,0.6666666666666666
Kenchenahalli,Super built-up Area,Ready To Move,1150.0,2.0,2.0,2.0,5800000.0,575.0,1.0
Sarjapur,Super built-up Area,Under Construction,1404.0,3.0,2.0,0.0,5335000.0,468.0,0.6666666666666666
OMBR Layout,Super built-up Area,Ready To Move,1050.0,2.0,2.0,3.0,4800000.0,525.0,1.0
Yelahanka,Super built-up Area,Ready To Move,1285.0,2.0,2.0,2.0,5600000.0,642.5,1.0
Hormavu,Super built-up Area,Ready To Move,1018.0,2.0,2.0,1.0,5080000.0,509.0,1.0
Hoskote,Plot Area,Ready To Move,1200.0,3.0,3.0,2.0,5700000.0,400.0,1.0
Sarjapur  Road,Super built-up Area,Ready To Move,1115.0,2.0,2.0,2.0,5000000.0,557.5,1.0
other,Super built-up Area,Ready To Move,1600.0,3.0,3.0,3.0,9500000.0,533.3333333333334,1.0
9th Phase JP Nagar,Super built-up Area,Under Construction,1480.0,2.0,2.0,1.0,8000000.0,740.0,1.0
Kodichikkanahalli,Built-up Area,Ready To Move,2500.0,5.0,7.0,0.0,12500000.0,500.0,1.4
Kaval Byrasandra,Built-up Area,Ready To Move,480.0,1.0,1.0,1.0,2500000.0,480.0,1.0
other,Built-up Area,Ready To Move,450.0,1.0,1.0,2.0,6000000.0,450.0,1.0
other,Super built-up Area,Ready To Move,600.0,1.0,2.0,0.0,2300000.0,600.0,2.0
CV Raman Nagar,Super built-up Area,Ready To Move,1590.0,3.0,2.0,3.0,8500000.0,530.0,0.6666666666666666
Nagavara,Built-up Area,Ready To Move,936.0,2.0,2.0,0.0,4020000.0000000005,468.0,1.0
Banashankari,Super built-up Area,Ready To Move,1181.0,2.0,2.0,1.0,7500000.0,590.5,1.0
Kengeri,Super built-up Area,Under Construction,1741.0,3.0,3.0,2.0,8000000.0,580.3333333333334,1.0
JP Nagar,Super built-up Area,Under Construction,1750.0,3.0,3.0,1.0,12300000.0,583.3333333333334,1.0
Varthur Road,Super built-up Area,Ready To Move,1050.0,2.0,2.0,2.0,4270000.0,525.0,1.0
Tumkur Road,Super built-up Area,Under Construction,1027.0,2.0,2.0,1.0,6000000.0,513.5,1.0
other,Built-up Area,Ready To Move,3463.0,4.0,6.0,0.0,31000000.0,865.75,1.5
Hebbal,Super built-up Area,Under Construction,2790.0,4.0,5.0,3.0,19800000.0,697.5,1.25
Sahakara Nagar,Super built-up Area,Ready To Move,1000.0,2.0,2.0,1.0,6000000.0,500.0,1.0
Varthur,Super built-up Area,Under Construction,1120.0,2.0,2.0,2.0,4424000.0,560.0,1.0
