city,locality,property_type,area_sqft,bhk,bathrooms,floor_no,total_floors,age_years,furnishing,parking,gym,pool,security,schools_score,hospitals_score,price,floor_ratio,bath_per_bhk,area_per_bhk,rooms_total,amenities_count,is_ground_floor,age_bucket
Nagpur,Kalmna,Plot,4482.0,0,0,0,0,0,Unfurnished,0,0,0,0,7.8,9.59,11042000,0.0,0.0,4482.0,0,0,1,New
Nagpur,Manish Nagar,Apartment,1156.7,2,1,1,1,3,Unfurnished,1,0,0,1,7.08,5.25,7207000,1.0,0.5,578.35,3,2,0,Recent
Nagpur,Besa,Villa,2167.2,3,2,0,1,10,Semi-Furnished,0,0,0,1,8.43,4.14,10136000,0.0,0.6666666666666666,722.4,5,1,1,Established
Pune,Kothrud,Apartment,1735.6,3,3,1,1,6,Furnished,1,0,0,0,5.05,6.16,24048000,1.0,1.0,578.5333333333333,6,1,0,Recent
Nagpur,Kalmna,Apartment,1921.3,4,3,0,7,7,Semi-Furnished,0,1,0,1,7.52,6.0,6131000,0.0,0.75,480.325,7,2,1,Recent
Nagpur,Kalmna,Apartment,885.8,2,2,1,8,2,Furnished,2,0,0,1,6.74,4.48,2939000,0.125,1.0,442.9,4,2,0,New
Mumbai,Andheri West,Apartment,1499.4,3,2,10,22,1,Semi-Furnished,1,1,0,1,6.47,5.01,47849000,0.45454545454545453,0.6666666666666666,499.8,5,3,0,New
Pune,Wakad,Apartment,2678.6,4,4,13,14,15,Furnished,2,1,0,1,6.38,6.56,25067000,0.9285714285714286,1.0,669.65,8,3,0,Established
Mumbai,Powai,Plot,2903.6,0,0,0,0,0,Unfurnished,0,0,0,0,5.62,6.02,60757000,0.0,0.0,2903.6,0,0,1,New
Nagpur,Ramdaspeth,Apartment,1177.3,2,2,2,5,6,Semi-Furnished,2,0,0,1,6.28,8.22,11006000,0.4,1.0,588.65,4,2,0,Recent
Mumbai,Panvel,Apartment,1214.0,2,1,2,10,7,Unfurnished,1,1,0,0,8.31,5.52,12785000,0.2,0.5,607.0,3,2,0,Recent
Pune,Hadapsar,Villa,2020.3,4,3,1,1,0,Furnished,0,0,1,0,9.88,10.0,27446000,1.0,0.75,505.075,7,1,0,New
Pune,Hinjewadi,Apartment,1267.3,2,1,16,17,2,Furnished,1,0,0,1,4.69,3.36,9504000,0.9411764705882353,0.5,633.65,3,2,0,New
Mumbai,Andheri West,Villa,3818.0,5,5,13,21,5,Unfurnished,0,1,0,0,7.38,4.85,115972000,0.6190476190476191,1.0,763.6,10,1,0,Recent
Pune,Wakad,Apartment,1342.2,2,2,3,11,15,Semi-Furnished,2,1,0,1,8.74,6.41,12401000,0.2727272727272727,1.0,671.1,4,3,0,Established
Mumbai,Chembur,Apartment,1882.2,3,2,16,17,2,Semi-Furnished,1,1,1,1,9.1,4.35,51142000,0.9411764705882353,0.6666666666666666,627.4,5,4,0,New
Nagpur,Besa,Plot,2978.5,0,0,0,0,0,Unfurnished,0,0,0,0,8.46,6.73,10118000,0.0,0.0,2978.5,0,0,1,New
Pune,Koregaon Park,Plot,1952.6,0,0,0,0,0,Unfurnished,0,0,0,0,7.32,1.47,21341000,0.0,0.0,1952.6,0,0,1,New
Mumbai,Chembur,Apartment,1198.4,2,1,3,10,6,Furnished,2,1,0,1,6.37,3.15,31311000,0.3,0.5,599.2,3,3,0,Recent
Pune,Wagholi,Apartment,1051.8,2,1,0,10,4,Furnished,2,0,0,1,6.59,4.38,6761000,0.0,0.5,525.9,3,2,1,Recent
Nagpur,Kalmna,Apartment,500.5,1,1,2,4,9,Semi-Furnished,0,0,0,0,7.61,9.72,1876000,0.5,1.0,500.5,2,0,0,Established
Nagpur,Kalmna,Villa,787.1,1,1,0,1,16,Unfurnished,1,0,1,1,4.73,7.47,2828000,0.0,1.0,787.1,2,3,1,Old
Pune,Wagholi,Apartment,641.4,1,1,4,14,0,Unfurnished,2,0,0,0,6.06,9.66,3754000,0.2857142857142857,1.0,641.4,2,1,0,New
Mumbai,Powai,Plot,2812.6,0,0,0,0,0,Unfurnished,1,0,0,0,8.66,6.54,57818000,0.0,0.0,2812.6,0,1,1,New
Nagpur,Kalmna,Apartment,1149.4,3,3,6,10,5,Unfurnished,0,1,0,1,4.95,4.95,4385000,0.6,1.0,383.1333333333334,6,2,0,Recent
Mumbai,Powai,Apartment,1056.1,2,1,2,20,2,Semi-Furnished,1,0,0,1,7.28,9.58,33749000,0.1,0.5,528.05,3,2,0,New
Nagpur,Kalmna,Apartment,1519.6,2,2,9,13,1,Furnished,2,1,0,1,7.17,8.43,6419000,0.6923076923076923,1.0,759.8,4,3,0,New
Nagpur,Wardha Road,Apartment,1171.5,2,1,13,15,8,Furnished,0,1,0,1,5.99,4.78,8311000,0.8666666666666667,0.5,585.75,3,2,0,Established
Mumbai,Bandra West,Apartment,566.9,1,1,2,12,11,Unfurnished,2,0,1,0,6.97,5.59,22577000,0.16666666666666666,1.0,566.9,2,2,0,Established
Mumbai,Mira Road,Villa,992.9,2,1,10,12,2,Furnished,2,0,0,1,7.14,4.4,18599000,0.8333333333333334,0.5,496.45,3,2,0,New
Mumbai,Panvel,Plot,1773.9,0,0,0,0,0,Unfurnished,1,0,0,0,6.99,6.27,12425000,0.0,0.0,1773.9,0,1,1,New
Nagpur,Wardha Road,Apartment,1654.6,2,1,1,5,7,Unfurnished,1,0,0,1,10.0,6.08,8480000,0.2,0.5,827.3,3,2,0,Recent
Mumbai,Andheri West,Apartment,1058.9,2,2,4,10,10,Semi-Furnished,2,1,0,1,6.79,7.7,38532000,0.4,1.0,529.45,4,3,0,Established
Pune,Koregaon Park,Apartment,436.8,1,1,1,4,0,Semi-Furnished,1,0,0,1,6.31,5.71,8158000,0.25,1.0,436.8,2,2,0,New
Pune,Baner,Apartment,1341.9,2,2,9,9,2,Unfurnished,1,0,0,1,4.96,7.1,15628000,1.0,1.0,670.95,4,2,0,New
Nagpur,Besa,Plot,2976.3,0,0,0,0,0,Unfurnished,1,0,0,0,6.4,6.04,8772000,0.0,0.0,2976.3,0,1,1,New
Mumbai,Chembur,Apartment,2267.3,3,3,19,24,5,Unfurnished,1,1,0,0,5.66,4.56,52671000,0.7916666666666666,1.0,755.7666666666668,6,2,0,Recent
Pune,Hadapsar,Apartment,1082.4,2,2,4,12,0,Furnished,2,0,0,1,3.67,8.43,9170000,0.3333333333333333,1.0,541.2,4,2,0,New
Pune,Baner,Villa,1133.8,2,2,1,1,0,Unfurnished,1,0,0,0,1.61,3.62,18203000,1.0,1.0,566.9,4,1,0,New
Nagpur,Manish Nagar,Plot,3125.1,0,0,0,0,0,Unfurnished,0,0,0,0,2.59,4.73,10961000,0.0,0.0,3125.1,0,0,1,New
Mumbai,Mira Road,Apartment,1814.2,3,3,4,7,17,Unfurnished,0,0,0,1,5.33,3.02,21357000,0.5714285714285714,1.0,604.7333333333333,6,1,0,Old
Nagpur,Kalmna,Apartment,491.6,1,1,5,5,8,Semi-Furnished,0,0,1,1,5.18,5.72,1537000,1.0,1.0,491.6,2,2,0,Established
Pune,Wakad,Plot,1574.2,0,0,0,0,0,Unfurnished,1,0,0,0,6.59,7.23,11041000,0.0,0.0,1574.2,0,1,1,New
Mumbai,Powai,Apartment,1480.4,4,4,13,19,2,Semi-Furnished,1,0,0,1,7.62,3.55,39138000,0.6842105263157895,1.0,370.1,8,2,0,New
Nagpur,Manish Nagar,Apartment,583.7,1,1,1,4,18,Unfurnished,1,0,1,1,7.0,1.81,3024000,0.25,1.0,583.7,2,3,0,Old
Mumbai,Andheri West,Apartment,1037.5,2,2,4,15,2,Unfurnished,1,1,0,1,8.32,8.3,32784000,0.26666666666666666,1.0,518.75,4,3,0,New
Nagpur,Civil Lines,Apartment,744.3,1,1,13,17,13,Unfurnished,0,1,0,0,5.69,4.66,8544000,0.7647058823529411,1.0,744.3,2,1,0,Established
Mumbai,Mira Road,Villa,1848.3,3,2,6,18,0,Unfurnished,1,0,0,1,6.01,6.96,28963000,0.3333333333333333,0.6666666666666666,616.1,5,2,0,New
Nagpur,Dharampeth,Plot,1381.4,0,0,0,0,0,Unfurnished,1,0,0,0,7.18,6.05,7466000,0.0,0.0,1381.4,0,1,1,New
Pune,Hinjewadi,Villa,1996.6,4,4,5,8,8,Unfurnished,2,1,0,0,8.39,8.72,27988000,0.625,1.0,499.15,8,2,0,Established
Pune,Kothrud,Plot,4995.0,0,0,0,0,0,Unfurnished,0,0,0,0,1.99,6.64,36837000,0.0,0.0,4995.0,0,0,1,New
Mumbai,Andheri West,Apartment,1812.4,4,3,6,17,7,Furnished,1,0,0,1,7.55,8.17,62314000,0.35294117647058826,0.75,453.1,7,2,0,Recent
Mumbai,Panvel,Apartment,1696.3,4,3,7,14,11,Unfurnished,1,1,0,1,5.2,6.91,15809000,0.5,0.75,424.075,7,3,0,Established
Nagpur,Hingna,Plot,2517.9,0,0,0,0,0,Unfurnished,0,0,0,0,5.41,6.85,7752000,0.0,0.0,2517.9,0,0,1,New
Nagpur,Hingna,Apartment,998.8,2,2,0,1,1,Unfurnished,1,0,0,1,6.52,6.44,3487000,0.0,1.0,499.4,4,2,1,New
Mumbai,Chembur,Villa,3271.5,5,4,15,15,0,Unfurnished,1,1,0,1,7.68,5.23,101630000,1.0,0.8,654.3,9,3,0,New
Mumbai,Malad,Villa,1754.2,3,2,14,18,21,Semi-Furnished,1,0,0,1,5.14,1.66,28346000,0.7777777777777778,0.6666666666666666,584.7333333333333,5,2,0,Old
Mumbai,Panvel,Apartment,1676.6,3,3,18,19,3,Semi-Furnished,2,0,0,0,4.59,6.48,16119000,0.9473684210526315,1.0,558.8666666666667,6,1,0,Recent
Nagpur,Besa,Apartment,1501.7,2,2,0,6,8,Unfurnished,0,0,1,0,6.58,6.93,5468000,0.0,1.0,750.85,4,1,1,Established
Nagpur,Wardha Road,Apartment,2491.2,4,3,0,10,0,Semi-Furnished,2,0,1,1,6.88,6.32,16430000,0.0,0.75,622.8,7,3,1,New
Nagpur,Manish Nagar,Apartment,761.6,2,2,10,10,3,Semi-Furnished,1,0,0,1,7.24,9.1,4590000,1.0,1.0,380.8,4,2,0,Recent
Mumbai,Mira Road,Apartment,892.2,2,1,5,14,1,Unfurnished,1,1,0,1,5.83,4.75,10139000,0.35714285714285715,0.5,446.1,3,3,0,New
Pune,Hinjewadi,Apartment,2050.4,3,3,8,9,0,Unfurnished,0,1,0,1,5.41,5.25,22017000,0.8888888888888888,1.0,683.4666666666667,6,2,0,New
Mumbai,Mira Road,Apartment,1907.1,3,2,3,13,2,Semi-Furnished,2,1,0,0,3.56,5.64,22217000,0.23076923076923078,0.6666666666666666,635.6999999999999,5,2,0,New
Nagpur,Ramdaspeth,Apartment,1070.2,2,1,2,9,4,Furnished,1,1,0,0,4.61,4.61,8530000,0.2222222222222222,0.5,535.1,3,2,0,Recent
Mumbai,Malad,Apartment,1126.3,2,1,9,12,7,Unfurnished,0,0,0,0,6.11,7.07,22129000,0.75,0.5,563.15,3,0,0,Recent
Pune,Kothrud,Villa,772.4,2,2,8,11,2,Furnished,1,1,0,0,4.65,8.3,14956000,0.7272727272727273,1.0,386.2,4,2,0,New
Pune,Koregaon Park,Apartment,2036.6,3,2,4,6,5,Unfurnished,1,0,0,1,6.9,5.88,30654000,0.6666666666666666,0.6666666666666666,678.8666666666667,5,2,0,Recent
Pune,Wagholi,Villa,1304.0,2,1,1,10,0,Semi-Furnished,0,1,0,1,9.51,5.84,11079000,0.1,0.5,652.0,3,2,0,New
Pune,Wagholi,Apartment,597.0,1,1,6,8,10,Unfurnished,0,0,0,1,8.33,4.68,3785000,0.75,1.0,597.0,2,1,0,Established
Pune,Kalyani Nagar,Apartment,1665.5,3,3,0,1,4,Unfurnished,0,1,0,1,5.67,5.74,23202000,0.0,1.0,555.1666666666666,6,2,1,Recent
Mumbai,Goregaon,Plot,2056.5,0,0,0,0,0,Unfurnished,1,0,0,0,5.15,5.53,27893000,0.0,0.0,2056.5,0,1,1,New
Pune,Wagholi,Villa,1832.0,3,2,4,13,10,Unfurnished,0,0,0,1,5.42,2.81,12716000,0.3076923076923077,0.6666666666666666,610.6666666666666,5,1,0,Established
Pune,Hadapsar,Apartment,1365.8,3,3,10,10,8,Unfurnished,1,0,1,0,8.64,5.34,13573000,1.0,1.0,455.26666666666665,6,2,0,Established
Mumbai,Bandra West,Apartment,1438.2,2,1,10,16,26,Unfurnished,1,0,0,1,4.98,4.26,49859000,0.625,0.5,719.1,3,2,0,Old
Pune,Baner,Plot,1892.1,0,0,0,0,0,Unfurnished,0,0,0,0,5.5,5.7,15254000,0.0,0.0,1892.1,0,0,1,New
Mumbai,Chembur,Apartment,1389.6,2,1,17,23,2,Semi-Furnished,1,0,0,1,5.47,6.33,35490000,0.7391304347826086,0.5,694.8,3,2,0,New
Nagpur,Hingna,Villa,3151.7,4,3,0,1,8,Unfurnished,1,0,0,1,4.55,4.93,12925000,0.0,0.75,787.925,7,2,1,Established
Pune,Baner,Apartment,1536.7,2,1,2,3,19,Unfurnished,0,1,0,1,5.83,9.19,14518000,0.6666666666666666,0.5,768.35,3,2,0,Old
Pune,Wakad,Apartment,1880.0,3,3,0,4,7,Semi-Furnished,2,0,0,0,7.66,4.85,19296000,0.0,1.0,626.6666666666666,6,1,1,Recent
Nagpur,Manish Nagar,Apartment,1494.7,2,2,17,17,0,Unfurnished,2,0,0,0,6.31,7.28,9706000,1.0,1.0,747.35,4,1,0,New
Pune,Hadapsar,Villa,1964.2,3,3,12,13,15,Semi-Furnished,0,1,0,1,6.21,5.11,23299000,0.9230769230769231,1.0,654.7333333333333,6,2,0,Established
Nagpur,Hingna,Plot,2778.5,0,0,0,0,0,Unfurnished,0,0,0,0,4.24,8.32,6858000,0.0,0.0,2778.5,0,0,1,New
Mumbai,Chembur,Apartment,320.0,1,1,11,14,7,Furnished,2,0,0,1,7.32,6.74,8053000,0.7857142857142857,1.0,320.0,2,2,0,Recent
Nagpur,Manish Nagar,Apartment,592.9,1,1,11,11,1,Semi-Furnished,1,1,0,1,4.77,7.77,3680000,1.0,1.0,592.9,2,3,0,New
Pune,Hinjewadi,Apartment,613.2,1,1,7,8,18,Unfurnished,1,0,0,1,10.0,4.99,5426000,0.875,1.0,613.2,2,2,0,Old
Pune,Wakad,Apartment,1352.8,3,3,4,7,1,Semi-Furnished,2,1,0,1,6.61,6.54,13141000,0.5714285714285714,1.0,450.93333333333334,6,3,0,New
Nagpur,Manish Nagar,Apartment,1156.5,2,1,1,5,23,Semi-Furnished,2,0,1,0,6.26,4.71,6720000,0.2,0.5,578.25,3,2,0,Old
Nagpur,Civil Lines,Plot,800.0,0,0,0,0,0,Unfurnished,1,0,0,0,5.1,2.41,4822000,0.0,0.0,800.0,0,1,1,New
Mumbai,Malad,Villa,868.1,2,2,6,13,3,Semi-Furnished,1,0,1,0,7.18,7.16,20069000,0.46153846153846156,1.0,434.05,4,2,0,Recent
Nagpur,Ramdaspeth,Apartment,407.5,1,1,0,2,1,Furnished,0,1,0,1,5.77,9.94,3546000,0.0,1.0,407.5,2,2,1,New
Mumbai,Mira Road,Villa,1137.9,2,2,0,16,5,Semi-Furnished,2,0,0,1,4.68,4.03,14805000,0.0,1.0,568.95,4,2,1,Recent
Nagpur,Manish Nagar,Apartment,1444.9,2,1,0,1,4,Unfurnished,0,0,0,1,5.63,2.64,6101000,0.0,0.5,722.45,3,1,1,Recent
Mumbai,Mira Road,Apartment,476.6,1,1,4,9,5,Semi-Furnished,1,0,0,0,8.98,4.61,7076000,0.4444444444444444,1.0,476.6,2,1,0,Recent
Pune,Kothrud,Apartment,1160.7,2,2,3,10,0,Unfurnished,1,1,0,1,3.48,6.54,11913000,0.3,1.0,580.35,4,3,0,New
Pune,Wagholi,Apartment,1124.0,2,2,1,11,17,Unfurnished,1,0,0,1,3.56,10.0,5526000,0.09090909090909091,1.0,562.0,4,2,0,Old
Nagpur,Dharampeth,Plot,4599.2,0,0,0,0,0,Unfurnished,1,0,0,0,7.88,8.13,26544000,0.0,0.0,4599.2,0,1,1,New
Mumbai,Bandra West,Apartment,1209.9,2,2,4,12,8,Unfurnished,1,1,0,1,6.53,7.16,58262000,0.3333333333333333,1.0,604.95,4,3,0,Established
Pune,Wagholi,Villa,1967.6,3,3,2,8,3,Furnished,1,0,1,1,6.06,5.03,16523000,0.25,1.0,655.8666666666667,6,3,0,Recent
Mumbai,Chembur,Villa,1974.1,4,4,0,5,3,Furnished,1,1,1,1,5.86,5.57,72308000,0.0,1.0,493.525,8,4,1,Recent
Mumbai,Mira Road,Apartment,1890.0,3,2,4,15,3,Unfurnished,0,0,0,1,6.28,6.71,21447000,0.26666666666666666,0.6666666666666666,630.0,5,1,0,Recent
Mumbai,Malad,Apartment,1746.3,3,2,9,22,12,Semi-Furnished,0,0,0,1,4.76,6.48,33754000,0.4090909090909091,0.6666666666666666,582.1,5,1,0,Established
Mumbai,Malad,Plot,1949.8,0,0,0,0,0,Unfurnished,1,0,0,0,5.78,5.28,22526000,0.0,0.0,1949.8,0,1,1,New
Mumbai,Bandra West,Plot,2720.5,0,0,0,0,0,Unfurnished,0,0,0,0,3.43,4.76,62947000,0.0,0.0,2720.5,0,0,1,New
Pune,Kothrud,Plot,800.0,0,0,0,0,0,Unfurnished,1,0,0,0,5.82,5.77,5898000,0.0,0.0,800.0,0,1,1,New
Pune,Hadapsar,Apartment,1174.4,2,1,4,5,7,Furnished,0,0,0,1,9.04,7.99,10238000,0.8,0.5,587.2,3,1,0,Recent
Nagpur,Manish Nagar,Villa,1305.5,3,2,3,7,2,Semi-Furnished,1,0,1,1,8.45,6.63,11887000,0.42857142857142855,0.6666666666666666,435.1666666666667,5,3,0,New
Mumbai,Panvel,Villa,1426.7,2,1,3,14,4,Unfurnished,1,1,0,1,9.08,5.78,19773000,0.21428571428571427,0.5,713.35,3,3,0,Recent
Nagpur,Kalmna,Apartment,1310.6,2,1,14,17,10,Unfurnished,0,0,0,1,5.69,8.27,3850000,0.8235294117647058,0.5,655.3,3,1,0,Established
Nagpur,Manish Nagar,Apartment,816.5,1,1,7,7,16,Unfurnished,1,0,0,1,6.44,5.64,4345000,1.0,1.0,816.5,2,2,0,Old
Mumbai,Mira Road,Plot,1612.2,0,0,0,0,0,Unfurnished,1,0,0,0,6.35,5.84,12814000,0.0,0.0,1612.2,0,1,1,New
Mumbai,Malad,Apartment,1637.9,3,3,11,13,6,Furnished,2,0,0,0,7.86,8.56,39118000,0.8461538461538461,1.0,545.9666666666667,6,1,0,Recent
Nagpur,Kalmna,Plot,2418.9,0,0,0,0,0,Unfurnished,1,0,0,0,4.3,6.87,4801000,0.0,0.0,2418.9,0,1,1,New
Pune,Wagholi,Plot,1052.3,0,0,0,0,0,Unfurnished,0,0,0,0,8.78,5.4,4267000,0.0,0.0,1052.3,0,0,1,New
Nagpur,Dharampeth,Apartment,1419.4,2,2,2,3,0,Unfurnished,2,0,0,0,8.93,5.41,11024000,0.6666666666666666,1.0,709.7,4,1,0,New
Pune,Baner,Plot,2222.6,0,0,0,0,0,Unfurnished,0,0,0,0,8.91,6.35,18640000,0.0,0.0,2222.6,0,0,1,New
Pune,Hinjewadi,Plot,1779.0,0,0,0,0,0,Unfurnished,1,0,0,0,7.55,8.45,12569000,0.0,0.0,1779.0,0,1,1,New
Nagpur,Wardha Road,Plot,1262.8,0,0,0,0,0,Unfurnished,0,0,0,0,7.49,5.92,5311000,0.0,0.0,1262.8,0,0,1,New
Pune,Hadapsar,Apartment,1055.6,2,1,9,10,20,Semi-Furnished,0,0,0,0,7.93,6.75,7870000,0.9,0.5,527.8,3,0,0,Old
Nagpur,Manish Nagar,Apartment,916.0,1,1,7,7,19,Semi-Furnished,1,0,0,0,4.37,8.81,5086000,1.0,1.0,916.0,2,1,0,Old
Pune,Wagholi,Apartment,508.3,2,1,7,7,11,Unfurnished,1,1,0,1,10.0,5.87,3490000,1.0,0.5,254.15,3,3,0,Established
Nagpur,Civil Lines,Villa,2064.0,3,2,2,8,4,Unfurnished,2,0,0,1,6.82,6.71,25159000,0.25,0.6666666666666666,688.0,5,2,0,Recent
Pune,Baner,Apartment,2287.4,4,4,1,1,4,Unfurnished,0,0,0,1,9.83,6.1,25502000,1.0,1.0,571.85,8,1,0,Recent
Nagpur,Besa,Plot,2801.2,0,0,0,0,0,Unfurnished,0,0,0,0,7.45,5.67,9850000,0.0,0.0,2801.2,0,0,1,New
Pune,Kothrud,Apartment,1055.3,2,2,2,4,18,Unfurnished,1,1,1,1,5.67,10.0,13144000,0.5,1.0,527.65,4,4,0,Old
Nagpur,Besa,Apartment,572.9,1,1,1,2,4,Furnished,0,1,1,1,4.86,6.92,2839000,0.5,1.0,572.9,2,3,0,Recent
Pune,Koregaon Park,Villa,1043.1,3,2,1,1,9,Unfurnished,1,1,0,0,4.43,7.69,18744000,1.0,0.6666666666666666,347.7,5,2,0,Established
Nagpur,Manish Nagar,Apartment,2790.6,5,5,4,14,3,Unfurnished,1,0,0,1,5.66,6.36,14240000,0.2857142857142857,1.0,558.12,10,2,0,Recent
Mumbai,Panvel,Apartment,824.7,2,1,14,16,5,Unfurnished,0,1,0,1,8.53,5.8,8366000,0.875,0.5,412.35,3,2,0,Recent
Nagpur,Civil Lines,Villa,707.3,1,1,0,1,5,Unfurnished,1,0,0,0,4.03,4.41,8475000,0.0,1.0,707.3,2,1,1,Recent
Mumbai,Andheri West,Apartment,2155.8,5,4,6,20,12,Semi-Furnished,1,1,0,0,6.87,6.9,65702000,0.3,0.8,431.16,9,2,0,Established
Pune,Baner,Plot,3692.8,0,0,0,0,0,Unfurnished,0,0,0,0,5.49,7.15,30284000,0.0,0.0,3692.8,0,0,1,New
Mumbai,Mira Road,Apartment,933.3,2,1,4,15,25,Unfurnished,0,1,0,1,8.39,5.46,9344000,0.26666666666666666,0.5,466.65,3,2,0,Old
Pune,Wagholi,Apartment,2056.8,3,3,13,15,12,Unfurnished,1,0,0,0,6.26,4.46,11402000,0.8666666666666667,1.0,685.6,6,1,0,Established
Nagpur,Manish Nagar,Plot,2578.9,0,0,0,0,0,Unfurnished,1,0,0,0,4.27,8.67,9810000,0.0,0.0,2578.9,0,1,1,New
Mumbai,Bandra West,Apartment,1315.7,2,1,12,12,16,Semi-Furnished,1,0,0,0,9.79,7.07,56942000,1.0,0.5,657.85,3,1,0,Old
Pune,Wagholi,Plot,2977.8,0,0,0,0,0,Unfurnished,1,0,0,0,6.78,2.63,13484000,0.0,0.0,2977.8,0,1,1,New
Nagpur,Ramdaspeth,Apartment,1894.9,3,3,12,12,6,Furnished,1,1,1,0,7.98,4.31,19198000,1.0,1.0,631.6333333333333,6,3,0,Recent
Pune,Koregaon Park,Apartment,1719.9,3,3,9,11,2,Furnished,1,0,0,1,5.48,4.77,28040000,0.8181818181818182,1.0,573.3000000000001,6,2,0,New
Mumbai,Andheri West,Apartment,511.6,1,1,6,21,1,Unfurnished,0,0,0,0,3.39,7.83,15944000,0.2857142857142857,1.0,511.6,2,0,0,New
Pune,Baner,Plot,2831.9,0,0,0,0,0,Unfurnished,0,0,0,0,7.44,5.5,23025000,0.0,0.0,2831.9,0,0,1,New
Pune,Baner,Apartment,1433.8,2,2,0,1,5,Furnished,1,0,0,1,5.77,4.06,20453000,0.0,1.0,716.9,4,2,1,Recent
Mumbai,Powai,Apartment,1104.0,2,2,10,14,10,Semi-Furnished,2,1,0,0,6.58,9.03,37523000,0.7142857142857143,1.0,552.0,4,2,0,Established
Mumbai,Andheri West,Villa,2164.5,4,3,6,19,0,Semi-Furnished,0,0,1,1,5.02,4.69,91637000,0.3157894736842105,0.75,541.125,7,2,0,New
Nagpur,Civil Lines,Apartment,3134.1,5,4,5,8,21,Semi-Furnished,0,0,0,1,6.63,8.29,33838000,0.625,0.8,626.8199999999999,9,1,0,Old
Mumbai,Goregaon,Apartment,534.1,1,1,4,23,4,Semi-Furnished,1,0,0,0,6.92,10.0,11896000,0.17391304347826086,1.0,534.1,2,1,0,Recent
Pune,Koregaon Park,Apartment,1086.4,2,2,0,1,7,Furnished,1,1,0,0,6.26,7.15,19813000,0.0,1.0,543.2,4,2,1,Recent
Pune,Wakad,Apartment,787.7,1,1,9,9,11,Semi-Furnished,2,0,0,1,7.91,7.15,8812000,1.0,1.0,787.7,2,2,0,Established
Mumbai,Andheri West,Apartment,618.7,1,1,0,11,3,Unfurnished,1,0,0,1,10.0,7.82,19906000,0.0,1.0,618.7,2,2,1,Recent
Nagpur,Kalmna,Apartment,918.6,2,2,9,11,8,Semi-Furnished,2,0,0,1,6.75,6.55,2923000,0.8181818181818182,1.0,459.3,4,2,0,Established
Pune,Wagholi,Apartment,1640.2,3,3,0,1,5,Semi-Furnished,1,0,0,0,6.25,5.96,11400000,0.0,1.0,546.7333333333333,6,1,1,Recent
Pune,Koregaon Park,Apartment,1452.6,2,1,4,13,1,Unfurnished,1,0,0,1,9.37,4.74,20691000,0.3076923076923077,0.5,726.3,3,2,0,New
Nagpur,Dharampeth,Apartment,433.7,1,1,4,15,1,Unfurnished,1,0,0,0,7.32,6.84,3144000,0.26666666666666666,1.0,433.7,2,1,0,New
Nagpur,Ramdaspeth,Plot,3460.7,0,0,0,0,0,Unfurnished,0,0,0,0,3.8,4.68,19456000,0.0,0.0,3460.7,0,0,1,New
Nagpur,Kalmna,Apartment,2479.5,4,3,6,10,2,Semi-Furnished,2,1,0,1,8.62,7.04,8852000,0.6,0.75,619.875,7,3,0,New
Pune,Baner,Plot,1339.7,0,0,0,0,0,Unfurnished,0,0,0,0,6.34,8.68,12253000,0.0,0.0,1339.7,0,0,1,New
Mumbai,Mira Road,Villa,1321.5,2,2,2,14,11,Furnished,1,1,0,0,7.78,4.59,21225000,0.14285714285714285,1.0,660.75,4,2,0,Established
Nagpur,Wardha Road,Plot,3826.5,0,0,0,0,0,Unfurnished,0,0,0,0,6.11,7.73,16422000,0.0,0.0,3826.5,0,0,1,New
Pune,Wakad,Apartment,541.8,1,1,15,15,4,Unfurnished,1,0,0,1,10.0,5.2,6352000,1.0,1.0,541.8,2,2,0,Recent
Mumbai,Bandra West,Apartment,504.4,1,1,1,9,5,Furnished,1,0,0,1,5.51,4.05,19947000,0.1111111111111111,1.0,504.4,2,2,0,Recent
Mumbai,Panvel,Apartment,893.1,2,1,5,14,5,Unfurnished,1,1,0,1,8.51,3.52,7879000,0.35714285714285715,0.5,446.55,3,3,0,Recent
Pune,Hinjewadi,Apartment,667.6,2,2,3,10,18,Semi-Furnished,1,0,0,1,5.14,7.94,6249000,0.3,1.0,333.8,4,2,0,Old
Mumbai,Powai,Apartment,1301.8,2,1,19,22,9,Furnished,0,0,0,1,1.0,8.39,37307000,0.8636363636363636,0.5,650.9,3,1,0,Established
Mumbai,Goregaon,Apartment,1057.0,2,2,5,14,1,Unfurnished,1,1,0,0,8.34,6.35,21063000,0.35714285714285715,1.0,528.5,4,2,0,New
Nagpur,Civil Lines,Apartment,1344.0,2,1,7,8,1,Unfurnished,2,0,1,1,6.47,4.58,14932000,0.875,0.5,672.0,3,3,0,New
Pune,Wagholi,Apartment,886.9,1,1,5,11,2,Furnished,2,0,0,0,5.86,8.67,6100000,0.45454545454545453,1.0,886.9,2,1,0,New
Mumbai,Powai,Apartment,1357.1,2,2,9,9,5,Unfurnished,0,1,0,0,4.67,4.26,41200000,1.0,1.0,678.55,4,1,0,Recent
Nagpur,Ramdaspeth,Apartment,2484.8,4,3,0,1,3,Semi-Furnished,1,0,0,0,1.37,6.94,19496000,0.0,0.75,621.2,7,1,1,Recent
Nagpur,Ramdaspeth,Apartment,2061.1,3,3,1,8,2,Unfurnished,2,0,1,1,7.89,5.04,18463000,0.125,1.0,687.0333333333333,6,3,0,New
